Country Code,Country,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F
"2","Afghanistan","6661","Forest","5110","Area","1000 Ha","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F","1350.000000","F"
"2","Afghanistan","6661","Forest","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6661","Forest","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6661","Forest","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6750","Net Forest conversion","5110","Area","1000 Ha","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"2","Afghanistan","6749","Forest land","5110","Area","1000 Ha","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A","1350.000000","A"
"2","Afghanistan","6749","Forest land","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"2","Afghanistan","6749","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"3","Albania","6661","Forest","5110","Area","1000 Ha","788.800000","F","786.850000","F","784.900000","F","782.950000","F","781.000000","F","779.050000","F","777.100000","F","775.150000","F","773.200000","F","771.250000","F","769.300000","F","771.920000","F","774.540000","F","777.160000","F","779.780000","F","782.400000","F","781.180000","F","779.960000","F","778.740000","F","777.520000","F","776.300000","F","775.340000","F","774.380000","F","773.420000","F","772.460000","F","771.500000","F"
"3","Albania","6661","Forest","71952","Implied emission factor for CO2","tonnes CO2/ha","-0.610400","Fc","-0.613400","Fc","-0.616400","Fc","-0.619500","Fc","-0.622600","Fc","-0.625700","Fc","-0.628800","Fc","-0.632000","Fc","-0.635200","Fc","-0.638400","Fc","-0.641600","Fc","0.950000","Fc","0.946800","Fc","0.943600","Fc","0.940400","Fc","0.937300","Fc","-0.822900","Fc","-0.825500","Fc","-0.828000","Fc","-0.830600","Fc","-0.833300","Fc","-0.947500","Fc","-0.949800","Fc","-0.952200","Fc","-0.954500","Fc","-0.956900","Fc"
"3","Albania","6661","Forest","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","-481.445000","Fc","-482.635200","Fc","-483.831300","Fc","-485.033300","Fc","-486.241400","Fc","-487.455400","Fc","-488.675500","Fc","-489.901800","Fc","-491.134200","Fc","-492.372800","Fc","-493.617700","Fc","733.333300","Fc","733.333300","Fc","733.333300","Fc","733.333300","Fc","733.333300","Fc","-642.819500","Fc","-643.823400","Fc","-644.830500","Fc","-645.840700","Fc","-646.854100","Fc","-734.608600","Fc","-735.518200","Fc","-736.430000","Fc","-737.344100","Fc","-738.260400","Fc"
"3","Albania","6661","Forest","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","-481.445000","Fc","-482.635200","Fc","-483.831300","Fc","-485.033300","Fc","-486.241400","Fc","-487.455400","Fc","-488.675500","Fc","-489.901800","Fc","-491.134200","Fc","-492.372800","Fc","-493.617700","Fc","733.333300","Fc","733.333300","Fc","733.333300","Fc","733.333300","Fc","733.333300","Fc","-642.819500","Fc","-643.823400","Fc","-644.830500","Fc","-645.840700","Fc","-646.854100","Fc","-734.608600","Fc","-735.518200","Fc","-736.430000","Fc","-737.344100","Fc","-738.260400","Fc"
"3","Albania","6750","Net Forest conversion","5110","Area","1000 Ha","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","1.950000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","1.220000","Fc","1.220000","Fc","1.220000","Fc","1.220000","Fc","1.220000","Fc","0.960000","Fc","0.960000","Fc","0.960000","Fc","0.960000","Fc","0.960000","Fc"
"3","Albania","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","228.091500","Fc","228.701800","Fc","229.315200","Fc","229.931600","Fc","230.551100","Fc","231.173700","Fc","231.799400","Fc","232.428300","Fc","233.060300","Fc","233.695500","Fc","234.333900","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","226.354800","Fc","227.177700","Fc","228.003100","Fc","228.831200","Fc","229.661800","Fc","230.495100","Fc","231.442500","Fc","232.392400","Fc","233.344500","Fc","234.299100","Fc"
"3","Albania","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","444.778400","Fc","445.968600","Fc","447.164600","Fc","448.366700","Fc","449.574700","Fc","450.788700","Fc","452.008900","Fc","453.235100","Fc","454.467500","Fc","455.706200","Fc","456.951100","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","276.152900","Fc","277.156800","Fc","278.163800","Fc","279.174100","Fc","280.187400","Fc","221.275300","Fc","222.184800","Fc","223.096700","Fc","224.010800","Fc","224.927100","Fc"
"3","Albania","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","444.778400","Fc","445.968600","Fc","447.164600","Fc","448.366700","Fc","449.574700","Fc","450.788700","Fc","452.008900","Fc","453.235100","Fc","454.467500","Fc","455.706200","Fc","456.951100","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","276.152900","Fc","277.156800","Fc","278.163800","Fc","279.174100","Fc","280.187400","Fc","221.275300","Fc","222.184800","Fc","223.096700","Fc","224.010800","Fc","224.927100","Fc"
"3","Albania","6749","Forest land","5110","Area","1000 Ha","790.750000","A","788.800000","A","786.850000","A","784.900000","A","782.950000","A","781.000000","A","779.050000","A","777.100000","A","775.150000","A","773.200000","A","771.250000","A","771.920000","A","774.540000","A","777.160000","A","779.780000","A","782.400000","A","782.400000","A","781.180000","A","779.960000","A","778.740000","A","777.520000","A","776.300000","A","775.340000","A","774.380000","A","773.420000","A","772.460000","A"
"3","Albania","6749","Forest land","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","733.333300","A","733.333300","A","733.333300","A","733.333300","A","733.333300","A","-366.666700","A","-366.666700","A","-366.666700","A","-366.666700","A","-366.666700","A","-513.333300","A","-513.333300","A","-513.333300","A","-513.333300","A","-513.333300","A"
"3","Albania","6749","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","-36.666700","A","733.333300","A","733.333300","A","733.333300","A","733.333300","A","733.333300","A","-366.666700","A","-366.666700","A","-366.666700","A","-366.666700","A","-366.666700","A","-513.333300","A","-513.333300","A","-513.333300","A","-513.333300","A","-513.333300","A"
"4","Algeria","6661","Forest","5110","Area","1000 Ha","1667.000000","","1658.200000","F","1649.400000","F","1640.600000","F","1631.800000","F","1623.000000","F","1614.200000","F","1605.400000","F","1596.600000","F","1587.800000","F","1579.000000","","1570.400000","F","1561.800000","F","1553.200000","F","1544.600000","F","1536.000000","","1612.400000","F","1688.800000","F","1765.200000","F","1841.600000","F","1918.000000","","1925.600000","F","1933.200000","F","1940.800000","F","1948.400000","F","1956.000000",""
"4","Algeria","6661","Forest","71952","Implied emission factor for CO2","tonnes CO2/ha","-0.022600","Fc","-0.022400","Fc","-0.022300","Fc","-0.022100","Fc","-0.022000","Fc","-0.021800","Fc","-0.021700","Fc","-0.021500","Fc","-0.021300","Fc","-0.021100","Fc","-0.021000","Fc","-0.463500","Fc","-0.467500","Fc","-0.471600","Fc","-0.475800","Fc","-0.480100","Fc","-4.184200","Fc","-3.994900","Fc","-3.822000","Fc","-3.663500","Fc","-3.517600","Fc","-0.418300","Fc","-0.416400","Fc","-0.414500","Fc","-0.412600","Fc","-0.410800","Fc"
"4","Algeria","6661","Forest","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","-37.651300","Fc","-37.216600","Fc","-36.777200","Fc","-36.333200","Fc","-35.884400","Fc","-35.430800","Fc","-34.972300","Fc","-34.508700","Fc","-34.040100","Fc","-33.566300","Fc","-33.087300","Fc","-727.806600","Fc","-730.157900","Fc","-732.535100","Fc","-734.938600","Fc","-737.368900","Fc","-6746.666700","Fc","-6746.666700","Fc","-6746.666700","Fc","-6746.666700","Fc","-6746.666700","Fc","-805.519600","Fc","-804.991000","Fc","-804.466500","Fc","-803.946100","Fc","-803.429800","Fc"
"4","Algeria","6661","Forest","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","-37.651300","Fc","-37.216600","Fc","-36.777200","Fc","-36.333200","Fc","-35.884400","Fc","-35.430800","Fc","-34.972300","Fc","-34.508700","Fc","-34.040100","Fc","-33.566300","Fc","-33.087300","Fc","-727.806600","Fc","-730.157900","Fc","-732.535100","Fc","-734.938600","Fc","-737.368900","Fc","-6746.666700","Fc","-6746.666700","Fc","-6746.666700","Fc","-6746.666700","Fc","-6746.666700","Fc","-805.519600","Fc","-804.991000","Fc","-804.466500","Fc","-803.946100","Fc","-803.429800","Fc"
"4","Algeria","6750","Net Forest conversion","5110","Area","1000 Ha","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","10.000000","Fc","13.600000","Fc","13.600000","Fc","13.600000","Fc","13.600000","Fc","13.600000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","4.000000","Fc","4.000000","Fc","4.000000","Fc","4.000000","Fc","4.000000","Fc"
"4","Algeria","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","91.765100","Fc","91.721700","Fc","91.677700","Fc","91.633300","Fc","91.588400","Fc","91.543100","Fc","91.497200","Fc","91.450900","Fc","91.404000","Fc","91.356600","Fc","91.308700","Fc","91.260300","Fc","91.433200","Fc","91.608000","Fc","91.784700","Fc","91.963400","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","91.379900","Fc","91.247700","Fc","91.116600","Fc","90.986500","Fc","90.857500","Fc"
"4","Algeria","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","917.651300","Fc","917.216600","Fc","916.777200","Fc","916.333200","Fc","915.884400","Fc","915.430800","Fc","914.972300","Fc","914.508700","Fc","914.040100","Fc","913.566300","Fc","913.087300","Fc","1241.140000","Fc","1243.491300","Fc","1245.868400","Fc","1248.272000","Fc","1250.702200","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","365.519600","Fc","364.991000","Fc","364.466500","Fc","363.946100","Fc","363.429800","Fc"
"4","Algeria","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","917.651300","Fc","917.216600","Fc","916.777200","Fc","916.333200","Fc","915.884400","Fc","915.430800","Fc","914.972300","Fc","914.508700","Fc","914.040100","Fc","913.566300","Fc","913.087300","Fc","1241.140000","Fc","1243.491300","Fc","1245.868400","Fc","1248.272000","Fc","1250.702200","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","365.519600","Fc","364.991000","Fc","364.466500","Fc","363.946100","Fc","363.429800","Fc"
"4","Algeria","6749","Forest land","5110","Area","1000 Ha","1677.000000","A","1668.200000","A","1659.400000","A","1650.600000","A","1641.800000","A","1633.000000","A","1624.200000","A","1615.400000","A","1606.600000","A","1597.800000","A","1589.000000","A","1584.000000","A","1575.400000","A","1566.800000","A","1558.200000","A","1549.600000","A","1612.400000","A","1688.800000","A","1765.200000","A","1841.600000","A","1918.000000","A","1929.600000","A","1937.200000","A","1944.800000","A","1952.400000","A","1960.000000","A"
"4","Algeria","6749","Forest land","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","513.333300","A","513.333300","A","513.333300","A","513.333300","A","513.333300","A","-6746.666700","A","-6746.666700","A","-6746.666700","A","-6746.666700","A","-6746.666700","A","-440.000000","A","-440.000000","A","-440.000000","A","-440.000000","A","-440.000000","A"
"4","Algeria","6749","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","880.000000","A","513.333300","A","513.333300","A","513.333300","A","513.333300","A","513.333300","A","-6746.666700","A","-6746.666700","A","-6746.666700","A","-6746.666700","A","-6746.666700","A","-440.000000","A","-440.000000","A","-440.000000","A","-440.000000","A","-440.000000","A"
"5","American Samoa","6661","Forest","5110","Area","1000 Ha","18.390000","F","18.350000","F","18.320000","F","18.290000","F","18.250000","F","18.220000","F","18.190000","F","18.150000","F","18.120000","F","18.080000","F","18.050000","F","18.020000","F","17.980000","F","17.950000","F","17.910000","F","17.880000","F","17.850000","F","17.810000","F","17.780000","F","17.750000","F","17.710000","F","17.680000","F","17.640000","F","17.610000","F","17.580000","F","17.540000","F"
"5","American Samoa","6661","Forest","71952","Implied emission factor for CO2","tonnes CO2/ha","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.000300","Fc","-0.309000","Fc","-0.310200","Fc","-0.311300","Fc","-0.312500","Fc","-0.313700","Fc"
"5","American Samoa","6661","Forest","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","-0.005800","Fc","-0.005800","Fc","-0.005800","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006100","Fc","-5.462100","Fc","-5.472500","Fc","-5.483000","Fc","-5.493500","Fc","-5.504100","Fc"
"5","American Samoa","6661","Forest","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","-0.005800","Fc","-0.005800","Fc","-0.005800","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.005900","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006000","Fc","-0.006100","Fc","-5.462100","Fc","-5.472500","Fc","-5.483000","Fc","-5.493500","Fc","-5.504100","Fc"
"5","American Samoa","6750","Net Forest conversion","5110","Area","1000 Ha","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc","0.033800","Fc"
"5","American Samoa","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","401.987000","Fc","401.987300","Fc","401.987700","Fc","401.988000","Fc","401.988300","Fc","401.988600","Fc","401.988900","Fc","401.989300","Fc","401.989600","Fc","401.989900","Fc","401.990300","Fc","401.990600","Fc","401.990900","Fc","401.991200","Fc","401.991600","Fc","401.991900","Fc","401.992200","Fc","401.992600","Fc","401.992900","Fc","401.993300","Fc","401.993600","Fc","401.993900","Fc","402.302900","Fc","402.613100","Fc","402.924400","Fc","403.237000","Fc"
"5","American Samoa","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587400","Fc","13.587400","Fc","13.587400","Fc","13.587400","Fc","13.597800","Fc","13.608300","Fc","13.618800","Fc","13.629400","Fc"
"5","American Samoa","6750","Net Forest conversion","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587200","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587300","Fc","13.587400","Fc","13.587400","Fc","13.587400","Fc","13.587400","Fc","13.597800","Fc","13.608300","Fc","13.618800","Fc","13.629400","Fc"
"5","American Samoa","6749","Forest land","5110","Area","1000 Ha","18.421800","A","18.388000","A","18.354200","A","18.320400","A","18.286600","A","18.252800","A","18.219000","A","18.185200","A","18.151400","A","18.117600","A","18.083800","A","18.050000","A","18.016200","A","17.982400","A","17.948600","A","17.914800","A","17.881000","A","17.847200","A","17.813400","A","17.779600","A","17.745800","A","17.712000","A","17.678200","A","17.644400","A","17.610600","A","17.576800","A"
"5","American Samoa","6749","Forest land","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","8.125300","A","8.125300","A","8.125300","A","8.125300","A","8.125300","A"
"5","American Samoa","6749","Forest land","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","13.581300","A","8.125300","A","8.125300","A","8.125300","A","8.125300","A","8.125300","A"
"6","Andorra","6661","Forest","5110","Area","1000 Ha","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F","16.000000","F"
"6","Andorra","6661","Forest","71952","Implied emission factor for CO2","tonnes CO2/ha","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.216000","Fc","-1.807500","Fc","-1.807500","Fc","-1.807500","Fc","-1.807500","Fc","-1.807500","Fc","-2.433800","Fc","-2.433800","Fc","-2.433800","Fc","-2.433800","Fc","-2.433800","Fc","-1.359400","Fc","-1.359400","Fc","-1.359400","Fc","-1.359400","Fc","-1.359400","Fc"
"6","Andorra","6661","Forest","72332","Net emissions/removals (CO2) (Forest land)","Gigagrams","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-28.920300","Fc","-28.920300","Fc","-28.920300","Fc","-28.920300","Fc","-28.920300","Fc","-38.940000","Fc","-38.940000","Fc","-38.940000","Fc","-38.940000","Fc","-38.940000","Fc","-21.750500","Fc","-21.750500","Fc","-21.750500","Fc","-21.750500","Fc","-21.750500","Fc"
"6","Andorra","6661","Forest","72172","Net emissions/removal (CO2eq) (Forest land)","Gigagrams","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-19.455600","Fc","-28.920300","Fc","-28.920300","Fc","-28.920300","Fc","-28.920300","Fc","-28.920300","Fc","-38.940000","Fc","-38.940000","Fc","-38.940000","Fc","-38.940000","Fc","-38.940000","Fc","-21.750500","Fc","-21.750500","Fc","-21.750500","Fc","-21.750500","Fc","-21.750500","Fc"
"6","Andorra","6750","Net Forest conversion","5110","Area","1000 Ha","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
"6","Andorra","6750","Net Forest conversion","71952","Implied emission factor for CO2","tonnes CO2/ha","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc","0.000000","Fc"
